latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
0.902,-50.445,311,2.8,1.6,2014-12-30, 1420,T,39,5.0,290.3,32.4
2.013,-61.466,318.8,1.4,1.2,2014-12-30, 1420,T,61,5.0,294.9,22.2
0.035,-49.511,313.8,3.5,1.8,2014-12-30, 1420,T,53,5.0,292.2,59.3
0.04,-49.516,313.2,3.5,1.8,2014-12-30, 1420,T,41,5.0,292.3,46.5
1.1,-60.125,315.4,1.1,1.1,2014-12-30, 1420,T,64,5.0,295.9,11.8
-0.549,-49.375,337.2,3.6,1.8,2014-12-30, 1420,T,83,5.0,292,241.2
-0.553,-49.343,320,3.7,1.8,2014-12-30, 1420,T,54,5.0,290.9,83.7
-0.541,-49.379,322.4,3.6,1.8,2014-12-30, 1420,T,58,5.0,292.7,93.5
-0.546,-49.346,320.8,3.7,1.8,2014-12-30, 1420,T,52,5.0,292.3,85.1
-0.557,-49.381,325.8,3.6,1.8,2014-12-30, 1420,T,60,5.0,289.9,128.4
1.072,-60.623,314.7,1.2,1.1,2014-12-30, 1420,T,62,5.0,299.8,12.5
0.857,-60.351,316.1,1.1,1.1,2014-12-30, 1420,T,65,5.0,300.5,12.4
-0.84,-49.024,315.9,3.9,1.8,2014-12-30, 1420,T,0,5.0,286.7,81.2
0.684,-60.128,314.8,1.1,1,2014-12-30, 1420,T,62,5.0,300.1,10.9
-0.999,-49.018,311.8,3.9,1.8,2014-12-30, 1420,T,37,5.0,286.8,54.9
-0.751,-52.484,316.9,2.1,1.4,2014-12-30, 1420,T,54,5.0,292.5,38.1
-0.752,-52.491,312.5,2.1,1.4,2014-12-30, 1420,T,51,5.0,291.8,28.6
-0.755,-52.473,313,2.1,1.4,2014-12-30, 1420,T,56,5.0,291.8,29.5
-0.965,-53.176,316.1,1.8,1.3,2014-12-30, 1420,T,65,5.0,290.2,32.3
-0.968,-53.16,312.7,1.9,1.3,2014-12-30, 1420,T,55,5.0,291.3,24.6
-1.351,-52.323,318.5,2.2,1.4,2014-12-30, 1420,T,70,5.0,293.9,45.3
-1.354,-52.304,334.3,2.2,1.4,2014-12-30, 1420,T,86,5.0,293.2,115
-1.311,-52.863,314.5,2,1.4,2014-12-30, 1420,T,61,5.0,292.8,31.6
-1.314,-52.869,317.6,2,1.4,2014-12-30, 1420,T,68,5.0,292.8,39.8
-1.449,-53.714,320.1,1.7,1.3,2014-12-30, 1420,T,72,5.0,295.4,33.8
-1.706,-52.23,314.1,2.3,1.5,2014-12-30, 1420,T,0,5.0,294.4,35.7
-1.644,-52.659,318.5,2.1,1.4,2014-12-30, 1420,T,47,5.0,295.4,38.3
-1.72,-52.399,312.3,2.2,1.4,2014-12-30, 1420,T,32,5.0,293.2,26.2
-1.757,-52.325,311.6,2.2,1.4,2014-12-30, 1420,T,18,5.0,292.3,18.9
-1.63,-53.815,316.7,1.7,1.3,2014-12-30, 1420,T,55,5.0,297.9,27.4
-1.435,-55.406,315.1,1.3,1.1,2014-12-30, 1420,T,31,5.0,295.8,12.3
-1.611,-54.897,318.1,1.4,1.2,2014-12-30, 1420,T,69,5.0,295.2,18.2
-1.803,-55.76,314.5,1.2,1.1,2014-12-30, 1420,T,61,5.0,295.1,11.8
-1.804,-55.749,328.9,1.3,1.1,2014-12-30, 1420,T,82,5.0,296,37.1
-2.382,-52.25,313.3,2.3,1.5,2014-12-30, 1420,T,56,5.0,294.4,37.3
-1.87,-56.485,338.5,1.1,1.1,2014-12-30, 1420,T,89,5.0,296,50.4
-1.871,-56.475,338.5,1.1,1.1,2014-12-30, 1420,T,89,5.0,296,50.7
-1.923,-56.55,313.9,1.1,1.1,2014-12-30, 1420,T,60,5.0,296.3,9.5
-2.325,-53.837,311.9,1.7,1.3,2014-12-30, 1420,T,44,5.0,293.2,18.7
-2.43,-53.747,316,1.8,1.3,2014-12-30, 1420,T,49,5.0,297.7,27.6
-2.28,-55.569,312.8,1.3,1.1,2014-12-30, 1420,T,31,5.0,295.9,8.3
-2.787,-52.522,313.5,2.2,1.4,2014-12-30, 1420,T,58,5.0,295,36.1
-2.96,-51.789,310.7,2.6,1.5,2014-12-30, 1420,T,38,5.0,291.8,24.5
-2.917,-52.711,313,2.2,1.4,2014-12-30, 1420,T,46,5.0,294,30
-3.091,-51.654,312.1,2.6,1.6,2014-12-30, 1420,T,53,5.0,292.4,26.7
-2.708,-54.6,319.4,1.5,1.2,2014-12-30, 1420,T,71,5.0,298.3,18.9
-2.71,-54.586,321,1.5,1.2,2014-12-30, 1420,T,73,5.0,299.2,23.5
-2.501,-57.636,310.1,1,1,2014-12-30, 1420,T,27,5.0,293.4,6.9
-3.07,-54.716,313.6,1.5,1.2,2014-12-30, 1420,T,41,5.0,296,14.2
-3.072,-54.722,313.5,1.5,1.2,2014-12-30, 1420,T,35,5.0,295.3,12.9
-3.211,-54.776,316.1,1.5,1.2,2014-12-30, 1420,T,28,5.0,299.5,17.8
-8.705,-36.623,325.1,2.5,1.5,2014-12-30, 1535,A,67,5.0,298.8,53.6
-8.708,-36.646,329.2,2.5,1.5,2014-12-30, 1535,A,79,5.0,304.1,77
-8.698,-36.631,331.3,2.5,1.5,2014-12-30, 1535,A,84,5.0,299.1,82.9
-3.203,-39.665,319.1,3.6,1.8,2014-12-30, 1540,A,71,5.0,296.3,53.8
-3.21,-39.669,317.7,3.6,1.8,2014-12-30, 1540,A,68,5.0,296.3,44.4
-3.148,-39.807,331.5,3.6,1.8,2014-12-30, 1540,A,84,5.0,295.9,158.6
-3.132,-39.81,329.8,3.6,1.8,2014-12-30, 1540,A,83,5.0,296.3,146
-3.136,-39.842,318.5,3.7,1.8,2014-12-30, 1540,A,63,5.0,295.6,53.5
-3.139,-39.815,345.4,3.6,1.8,2014-12-30, 1540,A,93,5.0,296.5,322
-2.898,-40.759,315.5,4.3,1.9,2014-12-30, 1540,A,38,5.0,291.5,67.6
-2.903,-40.798,313.6,4.3,1.9,2014-12-30, 1540,A,31,5.0,289.5,51
-2.895,-40.767,317.1,4.3,1.9,2014-12-30, 1540,A,45,5.0,291,82.3
-2.945,-41.121,316.1,4.6,2,2014-12-30, 1540,A,54,5.0,292.1,63.6
-3.389,-54.895,315.1,1.5,1.2,2014-12-30, 1420,T,59,5.0,298.9,19.3
-3.644,-54.727,311.9,1.6,1.2,2014-12-30, 1420,T,43,5.0,296.4,14.1
-4.006,-54.188,314.3,1.7,1.3,2014-12-30, 1420,T,60,5.0,296.3,19.8
-4.09,-53.844,321.2,1.8,1.3,2014-12-30, 1420,T,74,5.0,293.8,46.6
-2.187,-53.846,337.4,1.1,1,2014-12-30, 1715,A,88,5.0,299.6,35
-3.025,-59.943,312.4,1.6,1.2,2014-12-30, 1715,A,37,5.0,294.9,16.1
-2.024,-53.144,346,1.2,1.1,2014-12-30, 1715,A,93,5.0,296.8,69.3
-2.201,-54.449,327.7,1,1,2014-12-30, 1715,A,80,5.0,303.5,14.3
-2.167,-54.273,333.6,1.1,1,2014-12-30, 1715,A,74,5.0,299.8,27.1
-2.168,-54.282,323.1,1.1,1,2014-12-30, 1715,A,54,5.0,299.7,12.2
-2.382,-56.222,317,1,1,2014-12-30, 1715,A,67,5.0,295.8,10.9
-2.383,-56.231,313,1,1,2014-12-30, 1715,A,56,5.0,295.4,6.6
-2.498,-57.232,314.3,1.1,1,2014-12-30, 1715,A,57,5.0,298.4,8.4
-2.139,-54.792,321.9,1,1,2014-12-30, 1715,A,64,5.0,298.1,12.6
-2.056,-54.276,335.2,1.1,1,2014-12-30, 1715,A,87,5.0,300.7,29.5
-2.057,-54.286,381.7,1.1,1,2014-12-30, 1715,A,100,5.0,304.2,166.3
-2.058,-54.295,321.4,1.1,1,2014-12-30, 1715,A,30,5.0,300.1,9.6
-2.136,-54.838,316.2,1,1,2014-12-30, 1715,A,35,5.0,296,7.4
-2.138,-54.847,333.8,1,1,2014-12-30, 1715,A,65,5.0,296.7,31.4
-1.81,-52.853,339.7,1.2,1.1,2014-12-30, 1715,A,90,5.0,298.7,53.3
-1.903,-53.915,325.6,1.1,1,2014-12-30, 1715,A,60,5.0,301.2,18.9
-1.929,-54.098,322.6,1.1,1,2014-12-30, 1715,A,37,5.0,300.5,9
-1.931,-54.107,330.1,1.1,1,2014-12-30, 1715,A,81,5.0,300.3,19.8
-1.907,-54.013,325.9,1.1,1,2014-12-30, 1715,A,78,5.0,296.2,19.3
-1.8,-53.645,320.3,1.1,1.1,2014-12-30, 1715,A,46,5.0,297.8,14.3
-1.649,-52.662,338.6,1.3,1.1,2014-12-30, 1715,A,89,5.0,302.7,52.8
-1.65,-52.673,328.8,1.3,1.1,2014-12-30, 1715,A,70,5.0,301.8,31.8
-1.637,-52.652,329.5,1.3,1.1,2014-12-30, 1715,A,50,5.0,301.4,31.8
-1.638,-52.663,329.5,1.3,1.1,2014-12-30, 1715,A,56,5.0,299.7,32.4
-1.843,-54.146,392,1.1,1,2014-12-30, 1715,A,100,5.0,302.6,222.6
-12.77,-54.63,312.8,2.2,1.4,2014-12-30, 1425,T,56,5.0,296,29.2
-12.772,-54.615,311.5,2.2,1.4,2014-12-30, 1425,T,27,5.0,295.6,23.4
-12.323,-58.327,314.1,1.2,1.1,2014-12-30, 1425,T,44,5.0,297.1,12.8
-12.404,-57.728,331.9,1.3,1.1,2014-12-30, 1425,T,84,5.0,297.6,40.7
-12.895,-54.143,312.6,2.4,1.5,2014-12-30, 1425,T,49,5.0,295.8,31.5
-12.549,-57.041,318.9,1.4,1.2,2014-12-30, 1425,T,70,5.0,299.2,26.9
-12.542,-57.295,310.7,1.4,1.2,2014-12-30, 1425,T,30,5.0,293.1,10.8
-12.852,-54.812,316.1,2.1,1.4,2014-12-30, 1425,T,42,5.0,297.3,31
-12.561,-57.233,311,1.4,1.2,2014-12-30, 1425,T,30,5.0,291.9,12.9
-12.876,-54.834,314.7,2.1,1.4,2014-12-30, 1425,T,36,5.0,294.6,25.8
-13.162,-52.775,312.4,3.1,1.7,2014-12-30, 1425,T,44,5.0,296.2,45.8
-13.161,-52.781,312.6,3.1,1.7,2014-12-30, 1425,T,37,5.0,296.2,45.1
-13.094,-53.883,313.9,2.5,1.5,2014-12-30, 1425,T,60,5.0,295.8,47.3
-12.639,-57.577,320.4,1.3,1.1,2014-12-30, 1425,T,73,5.0,297.4,26.3
-12.578,-58.48,315.3,1.2,1.1,2014-12-30, 1425,T,21,5.0,296.2,13.1
-12.751,-57.179,321.4,1.4,1.2,2014-12-30, 1425,T,66,5.0,300.4,26.2
-12.581,-58.6,313.4,1.2,1.1,2014-12-30, 1425,T,58,5.0,293.5,12.2
-13.296,-53.054,317.6,2.9,1.6,2014-12-30, 1425,T,65,5.0,298.4,64.1
-13.202,-53.973,317,2.5,1.5,2014-12-30, 1425,T,12,5.0,296.6,45.5
-12.799,-57.303,318.8,1.4,1.2,2014-12-30, 1425,T,70,5.0,299.8,24
-12.816,-57.175,314,1.4,1.2,2014-12-30, 1425,T,60,5.0,298.2,15.7
-12.874,-56.85,320.8,1.5,1.2,2014-12-30, 1425,T,59,5.0,300.2,29.2
-13.249,-53.748,316.9,2.6,1.5,2014-12-30, 1425,T,28,5.0,296.7,52.3
-12.667,-58.499,319,1.2,1.1,2014-12-30, 1425,T,53,5.0,301.2,16.1
-12.852,-57.106,314.1,1.4,1.2,2014-12-30, 1425,T,41,5.0,297.3,15.2
-13.17,-54.545,314.3,2.2,1.5,2014-12-30, 1425,T,33,5.0,297.2,31.7
-12.364,-60.704,315.2,1,1,2014-12-30, 1425,T,63,5.0,297.7,10.5
-12.831,-57.351,314.9,1.4,1.2,2014-12-30, 1425,T,54,5.0,298.1,16.4
-13.063,-55.729,312.4,1.8,1.3,2014-12-30, 1425,T,54,5.0,297.8,19.1
-12.419,-60.581,318.3,1,1,2014-12-30, 1425,T,69,5.0,300.2,13.4
-12.939,-57.057,314.8,1.4,1.2,2014-12-30, 1425,T,35,5.0,299,16.7
-12.509,-60.281,320.1,1,1,2014-12-30, 1425,T,55,5.0,301.9,13.8
-12.971,-56.98,316.5,1.5,1.2,2014-12-30, 1425,T,56,5.0,298.8,19.8
-13.35,-54.252,316.8,2.4,1.5,2014-12-30, 1425,T,42,5.0,298.8,39.1
-13.39,-54.145,315.5,2.4,1.5,2014-12-30, 1425,T,54,5.0,298.2,31.4
-12.569,-60.371,316.5,1,1,2014-12-30, 1425,T,66,5.0,301.1,11.6
-12.571,-60.362,314.5,1,1,2014-12-30, 1425,T,61,5.0,299.7,9.7
-12.827,-58.599,315.8,1.2,1.1,2014-12-30, 1425,T,37,5.0,297.2,11.9
-12.843,-58.481,316.9,1.2,1.1,2014-12-30, 1425,T,18,5.0,300.2,13.9
-12.845,-58.47,315.6,1.2,1.1,2014-12-30, 1425,T,55,5.0,298.8,13.2
-13.424,-53.805,315,2.6,1.5,2014-12-30, 1425,T,42,5.0,297.9,38.9
-12.801,-58.863,315.1,1.1,1.1,2014-12-30, 1425,T,59,5.0,295.9,12.2
-12.802,-58.853,317.1,1.1,1.1,2014-12-30, 1425,T,64,5.0,296,14.4
-12.804,-58.842,314.8,1.1,1.1,2014-12-30, 1425,T,25,5.0,295.8,11.2
-13.417,-53.994,316.2,2.5,1.5,2014-12-30, 1425,T,45,5.0,298.3,42.9
-13.028,-57.247,318.2,1.4,1.2,2014-12-30, 1425,T,30,5.0,299.5,18.9
-13.398,-54.71,316.9,2.2,1.4,2014-12-30, 1425,T,39,5.0,298.5,38.1
-13.574,-53.501,318.1,2.7,1.6,2014-12-30, 1425,T,69,5.0,293.7,62.8
-12.912,-58.65,320.3,1.2,1.1,2014-12-30, 1425,T,58,5.0,297.9,18.5
-13.116,-57.106,312.9,1.4,1.2,2014-12-30, 1425,T,43,5.0,298,15.2
-12.954,-58.558,315.7,1.2,1.1,2014-12-30, 1425,T,57,5.0,297.2,13.7
-13.121,-57.319,314.9,1.4,1.2,2014-12-30, 1425,T,25,5.0,297.9,15.1
-13.164,-57.153,317.7,1.4,1.2,2014-12-30, 1425,T,68,5.0,300.2,23.6
-1.845,-54.156,353.7,1.1,1,2014-12-30, 1715,A,97,5.0,297.6,73.4
-1.651,-53.714,347.4,1.1,1.1,2014-12-30, 1715,A,94,5.0,302.3,59.8
-1.645,-53.711,330.6,1.1,1.1,2014-12-30, 1715,A,65,5.0,303.6,22.5
-1.646,-53.721,326.4,1.1,1.1,2014-12-30, 1715,A,39,5.0,302.1,17.9
-1.776,-54.701,322.7,1,1,2014-12-30, 1715,A,42,5.0,301.1,11.7
-1.64,-53.813,327,1.1,1,2014-12-30, 1715,A,72,5.0,304.7,21
-1.849,-55.272,314.7,1,1,2014-12-30, 1715,A,50,5.0,292.6,7.6
-1.753,-54.798,342.3,1,1,2014-12-30, 1715,A,86,5.0,299.9,43.5
-1.755,-54.807,327.9,1,1,2014-12-30, 1715,A,65,5.0,301.4,18.1
-1.865,-55.643,323.6,1,1,2014-12-30, 1715,A,77,5.0,294.9,19.4
-1.362,-52.312,339.6,1.3,1.2,2014-12-30, 1715,A,85,5.0,299.5,57.1
-1.557,-53.703,327.7,1.1,1.1,2014-12-30, 1715,A,68,5.0,297.3,24.2
-1.836,-55.689,312.8,1,1,2014-12-30, 1715,A,48,5.0,292.4,7.4
-1.572,-54.106,326.8,1.1,1,2014-12-30, 1715,A,65,5.0,300.5,17.1
-1.517,-53.796,326.7,1.1,1.1,2014-12-30, 1715,A,64,5.0,304,17.8
-1.247,-52.223,321.3,1.4,1.2,2014-12-30, 1715,A,44,5.0,294.5,16.9
-1.82,-56.291,321.1,1,1,2014-12-30, 1715,A,74,5.0,297.4,14.6
-1.376,-53.661,322.4,1.1,1.1,2014-12-30, 1715,A,29,5.0,300.3,16.4
-1.693,-55.977,316.2,1,1,2014-12-30, 1715,A,65,5.0,299.6,8.9
-1.475,-54.847,322.7,1,1,2014-12-30, 1715,A,64,5.0,292,16.1
-1.498,-55.329,332.9,1,1,2014-12-30, 1715,A,74,5.0,289.7,29.2
-1.181,-53.65,315.5,1.1,1.1,2014-12-30, 1715,A,48,5.0,297.3,10.8
-1.066,-53.084,319.3,1.2,1.1,2014-12-30, 1715,A,37,5.0,299.4,15.7
-1.402,-55.613,340.4,1,1,2014-12-30, 1715,A,85,5.0,296.2,43.5
-0.379,-49.295,319.7,2.4,1.5,2014-12-30, 1715,A,35,5.0,293.6,32.4
-1.173,-56.074,319.6,1,1,2014-12-30, 1715,A,71,5.0,292.4,14
-1.626,-59.856,311.1,1.5,1.2,2014-12-30, 1715,A,42,5.0,294.4,11.6
-0.414,-51.497,339.3,1.6,1.2,2014-12-30, 1715,A,89,5.0,296.6,82.8
-0.417,-51.511,332,1.6,1.2,2014-12-30, 1715,A,84,5.0,295.7,59
-0.414,-51.504,336.3,1.6,1.2,2014-12-30, 1715,A,87,5.0,296.6,71.3
-1.587,-60.073,322.5,1.5,1.2,2014-12-30, 1715,A,75,5.0,295.4,36.1
-1.484,-60.306,315.2,1.6,1.2,2014-12-30, 1715,A,63,5.0,294.5,23.5
-1.481,-60.299,310.4,1.6,1.2,2014-12-30, 1720,A,37,5.0,293.9,12.8
-1.483,-60.313,310.3,1.6,1.2,2014-12-30, 1720,A,36,5.0,294.6,12.7
-0.025,-51.191,328,1.7,1.3,2014-12-30, 1720,A,74,5.0,300.3,43.1
-1.274,-60.297,312,1.6,1.2,2014-12-30, 1720,A,44,5.0,294.5,16.1
0.001,-51.487,323.4,1.6,1.3,2014-12-30, 1720,A,76,5.0,297.9,33
0.192,-50.254,316.2,2,1.4,2014-12-30, 1720,A,35,5.0,293.8,30.3
-0.679,-57.948,315.5,1.1,1.1,2014-12-30, 1720,A,56,5.0,286.4,10.6
1.218,-50.585,320.3,2,1.4,2014-12-30, 1720,A,33,5.0,297.4,32.1
0.191,-60.633,339.1,1.6,1.2,2014-12-30, 1720,A,89,5.0,296.6,87.7
0.189,-60.647,317.1,1.6,1.2,2014-12-30, 1720,A,54,5.0,295.5,26.2
0.531,-59.881,316.4,1.4,1.2,2014-12-30, 1720,A,46,5.0,296.2,18.4
0.542,-59.883,322.2,1.4,1.2,2014-12-30, 1720,A,75,5.0,296.4,30.4
0.54,-59.895,311.7,1.4,1.2,2014-12-30, 1720,A,25,5.0,296,11.8
0.705,-59.534,314.5,1.3,1.1,2014-12-30, 1720,A,58,5.0,296.8,13.5
0.621,-60.197,321.8,1.5,1.2,2014-12-30, 1720,A,74,5.0,297,31.8
0.796,-59.613,334.7,1.3,1.1,2014-12-30, 1720,A,81,5.0,292.4,53.6
0.794,-59.624,338.6,1.3,1.1,2014-12-30, 1720,A,89,5.0,294,63.6
0.74,-60.154,324.3,1.4,1.2,2014-12-30, 1720,A,72,5.0,293.7,33
0.702,-60.601,321,1.5,1.2,2014-12-30, 1720,A,73,5.0,296,33.8
0.846,-59.833,353,1.4,1.2,2014-12-30, 1720,A,97,5.0,297.4,112.2
0.964,-59.578,341.7,1.3,1.1,2014-12-30, 1720,A,91,5.0,298.2,67.2
0.814,-60.609,359.4,1.5,1.2,2014-12-30, 1720,A,99,5.0,298,168.8
0.812,-60.623,347.7,1.5,1.2,2014-12-30, 1720,A,94,5.0,296.8,117.2
0.993,-59.594,473.7,1.3,1.1,2014-12-30, 1720,A,100,5.0,314.3,1575.5
1.005,-59.583,344.3,1.3,1.1,2014-12-30, 1720,A,89,5.0,293.9,69.7
1.005,-59.578,353.1,1.3,1.1,2014-12-30, 1720,A,97,5.0,294.4,103.5
1.003,-59.59,333,1.3,1.1,2014-12-30, 1720,A,63,5.0,298.9,44
1.001,-59.601,325,1.3,1.1,2014-12-30, 1720,A,22,5.0,296.9,27.2
1.062,-59.539,313.8,1.3,1.1,2014-12-30, 1720,A,59,5.0,294.6,13.1
1.06,-59.551,310.3,1.3,1.1,2014-12-30, 1720,A,33,5.0,294,7.9
1.071,-59.552,360.8,1.3,1.1,2014-12-30, 1720,A,100,5.0,298.6,134.5
1.082,-59.542,377.6,1.3,1.1,2014-12-30, 1720,A,100,5.0,298.4,214.3
1.081,-59.554,392.3,1.3,1.1,2014-12-30, 1720,A,100,5.0,300,308.7
1.061,-59.694,312.4,1.3,1.1,2014-12-30, 1720,A,34,5.0,295.8,11.5
1.059,-59.705,359.3,1.3,1.1,2014-12-30, 1720,A,99,5.0,296.3,134.9
1.07,-59.896,311.3,1.4,1.2,2014-12-30, 1720,A,43,5.0,295.8,12.8
1.083,-60.023,335.6,1.4,1.2,2014-12-30, 1720,A,87,5.0,297.9,59
1.094,-60.024,316.7,1.4,1.2,2014-12-30, 1720,A,66,5.0,297.4,17.9
1.092,-60.037,312.1,1.4,1.2,2014-12-30, 1720,A,36,5.0,296.3,9.7
1.703,-55.977,317.1,1,1,2014-12-30, 1720,A,36,5.0,288,5.9
1.702,-55.986,319.2,1,1,2014-12-30, 1720,A,51,5.0,289,8.7
1.057,-60.607,318.1,1.5,1.2,2014-12-30, 1720,A,65,5.0,292.7,27.3
1.255,-60.034,328.3,1.4,1.2,2014-12-30, 1720,A,81,5.0,296.5,45.7
1.202,-60.62,313,1.5,1.2,2014-12-30, 1720,A,41,5.0,293.1,19
2.147,-55.971,319.1,1,1,2014-12-30, 1720,A,69,5.0,295.1,13.2
1.875,-61.124,311.8,1.6,1.3,2014-12-30, 1720,A,40,5.0,295.1,17.5
1.877,-61.116,313.7,1.6,1.3,2014-12-30, 1720,A,33,5.0,293,18.9
2.29,-59.804,324.4,1.3,1.1,2014-12-30, 1720,A,67,5.0,291,32.6
2.3,-59.805,335.8,1.3,1.1,2014-12-30, 1720,A,78,5.0,296.1,52.6
2.378,-59.694,333.5,1.3,1.1,2014-12-30, 1720,A,85,5.0,302.4,33.2
2.507,-59.651,323.6,1.3,1.1,2014-12-30, 1720,A,55,5.0,295.8,22.3
2.829,-59.133,321.2,1.2,1.1,2014-12-30, 1720,A,64,5.0,295.8,22.5
2.999,-60.27,323.3,1.4,1.2,2014-12-30, 1720,A,59,5.0,301.3,17.4
3.298,-60.892,334.3,1.5,1.2,2014-12-30, 1720,A,86,5.0,297.4,57.9
3.301,-60.898,328.4,1.5,1.2,2014-12-30, 1720,A,81,5.0,297.8,39.8
3.419,-61.403,327.4,1.6,1.2,2014-12-30, 1720,A,80,5.0,299,42.8
4.005,-61.105,323.3,1.5,1.2,2014-12-30, 1720,A,71,5.0,299.2,20.9
4.185,-60.744,319.8,1.4,1.2,2014-12-30, 1720,A,17,5.0,294.9,13
4.992,-60.951,338.5,1.4,1.2,2014-12-30, 1720,A,89,5.0,301.1,64.9
4.99,-60.964,368.3,1.4,1.2,2014-12-30, 1720,A,100,5.0,301.5,185.4
4.988,-60.977,367.6,1.4,1.2,2014-12-30, 1720,A,100,5.0,300.4,183.7
5.015,-60.943,348.6,1.4,1.2,2014-12-30, 1720,A,94,5.0,297.5,103.2
5.013,-60.955,317.9,1.4,1.2,2014-12-30, 1720,A,35,5.0,293.5,20.7
5.857,-56.348,312,1,1,2014-12-30, 1720,A,52,5.0,297.8,6.9
5.89,-56.896,332.5,1,1,2014-12-30, 1720,A,85,5.0,297.8,32.1
5.363,-61.33,319.6,1.5,1.2,2014-12-30, 1720,A,71,5.0,300.5,23.2
6.444,-57.913,312.6,1,1,2014-12-30, 1720,A,55,5.0,297.7,7.2
-15.099,-57.758,320.3,1.4,1.2,2014-12-30, 1425,T,65,5.0,303.1,22.1
-15.562,-54.102,312.5,2.6,1.6,2014-12-30, 1425,T,54,5.0,297.7,36.5
-15.823,-51.728,315.3,4,1.9,2014-12-30, 1425,T,53,5.0,296.1,64.1
-15.567,-54.108,314.1,2.6,1.6,2014-12-30, 1425,T,47,5.0,298.1,42.2
-15.502,-54.819,315.6,2.3,1.5,2014-12-30, 1425,T,44,5.0,301,37.4
-15.243,-57.18,321.9,1.5,1.2,2014-12-30, 1425,T,52,5.0,303.1,21.5
-15.22,-57.78,320.5,1.4,1.2,2014-12-30, 1425,T,30,5.0,302.9,21.1
-15.424,-57.747,319.8,1.4,1.2,2014-12-30, 1425,T,69,5.0,301.4,20.4
-15.187,-59.745,317.8,1.1,1,2014-12-30, 1425,T,69,5.0,301.5,12
-15.462,-57.779,321.2,1.4,1.2,2014-12-30, 1425,T,58,5.0,302.8,20.4
-15.524,-57.476,317,1.5,1.2,2014-12-30, 1425,T,47,5.0,301.5,17.4
-15.508,-57.679,319.2,1.4,1.2,2014-12-30, 1425,T,54,5.0,301.4,19.2
-15.527,-57.74,321.6,1.4,1.2,2014-12-30, 1425,T,50,5.0,303.5,19.6
-15.862,-55.308,319.7,2.1,1.4,2014-12-30, 1425,T,71,5.0,304.1,43.4
-15.662,-57.738,319.1,1.4,1.2,2014-12-30, 1425,T,64,5.0,301.8,16.8
-15.663,-57.725,318.3,1.4,1.2,2014-12-30, 1425,T,38,5.0,301.1,16
-16.273,-53.43,315.7,3,1.7,2014-12-30, 1425,T,42,5.0,297,48.2
-15.675,-58.481,319.9,1.3,1.1,2014-12-30, 1425,T,68,5.0,302.6,16.9
-8.698,-51.337,318.6,3.4,1.7,2014-12-30, 1425,T,70,5.0,294.4,87.2
-8.708,-51.345,317.1,3.4,1.7,2014-12-30, 1425,T,62,5.0,293.5,75.9
-9.85,-53.514,310.6,2.4,1.5,2014-12-30, 1425,T,40,5.0,295.1,25.9
-10.111,-52.375,311.9,3,1.6,2014-12-30, 1425,T,51,5.0,293.9,41.7
-9.379,-58.946,321.7,1.1,1,2014-12-30, 1425,T,74,5.0,296,17.6
-10.879,-56.346,315.3,1.5,1.2,2014-12-30, 1425,T,50,5.0,297.7,19.8
-10.866,-56.685,316.5,1.4,1.2,2014-12-30, 1425,T,65,5.0,300.4,19.6
-11.096,-55.666,316.2,1.7,1.3,2014-12-30, 1425,T,65,5.0,297.1,27.6
-11.093,-55.672,314.2,1.7,1.3,2014-12-30, 1425,T,27,5.0,296.5,20.9
-11.044,-56.846,317.6,1.4,1.2,2014-12-30, 1425,T,27,5.0,301.6,18.4
-11.352,-55.023,311.3,1.9,1.4,2014-12-30, 1425,T,39,5.0,295.3,27.2
-11.2,-56.847,318.4,1.4,1.2,2014-12-30, 1425,T,69,5.0,299.1,22.2
-11.305,-56.827,322.4,1.4,1.2,2014-12-30, 1425,T,75,5.0,296.8,26.8
-11.31,-56.835,319.8,1.4,1.2,2014-12-30, 1425,T,70,5.0,296.1,20.8
-11.277,-57.996,313.3,1.2,1.1,2014-12-30, 1425,T,57,5.0,299.4,12.1
-12.09,-51.874,310.5,3.5,1.8,2014-12-30, 1425,T,28,5.0,292.8,43.2
-11.316,-58.002,318.1,1.2,1.1,2014-12-30, 1425,T,69,5.0,301.6,18.6
-11.371,-57.835,318.9,1.2,1.1,2014-12-30, 1425,T,70,5.0,301.1,18.9
-11.429,-57.922,321.3,1.2,1.1,2014-12-30, 1425,T,74,5.0,302.7,21.3
-11.94,-54.09,311,2.3,1.5,2014-12-30, 1425,T,33,5.0,293.1,30.8
-11.447,-58.021,317.4,1.2,1.1,2014-12-30, 1425,T,35,5.0,301.3,14.3
-11.449,-58.01,318,1.2,1.1,2014-12-30, 1425,T,43,5.0,301.3,14.4
-11.868,-55.267,311.7,1.9,1.3,2014-12-30, 1425,T,49,5.0,296.5,18.5
-13.175,-57.154,312.6,1.4,1.2,2014-12-30, 1425,T,11,5.0,297.9,13.5
-13.223,-56.788,320.3,1.5,1.2,2014-12-30, 1425,T,62,5.0,301,23.5
-13.261,-56.502,314.4,1.6,1.2,2014-12-30, 1425,T,50,5.0,297.7,19.3
-12.983,-58.731,321.3,1.2,1.1,2014-12-30, 1425,T,55,5.0,302.5,19.6
-13.015,-58.495,315.7,1.2,1.1,2014-12-30, 1425,T,51,5.0,299.3,13.8
